emg0,imu_ax,imu_ay,imu_az,imu_gx,imu_gy,imu_gz
0.45397,0.27787,0.19432,9.81755,-0.05019,0.03717,0.03691
0.81676,0.29680,0.18687,9.77849,-0.05251,0.00093,0.00266
0.84388,0.28532,0.21060,9.81579,-0.09220,0.00228,0.04288
0.56022,0.28751,0.17861,9.83615,-0.06125,-0.02449,-0.02577
0.93922,0.28822,0.21851,9.82014,-0.04632,0.01703,-0.03167
0.66633,0.29702,0.19772,9.80825,-0.05380,-0.01367,-0.00846
0.78421,0.27249,0.19123,9.81823,-0.11175,-0.01082,-0.01114
0.64455,0.28436,0.20055,9.82186,-0.09311,-0.01943,0.03089
0.85781,0.29503,0.19629,9.80949,-0.08563,-0.02707,0.00810
0.51763,0.30760,0.18803,9.83370,-0.07448,0.03479,0.00770
0.66212,0.28251,0.21473,9.79014,-0.09645,-0.00821,-0.00447
0.56763,0.28335,0.18735,9.85155,-0.05693,0.01286,-0.02459
0.56368,0.28383,0.19177,9.85528,-0.05432,0.02706,0.01407
0.50815,0.30596,0.19392,9.79825,-0.06482,0.00080,-0.02492
0.30766,0.31719,0.18686,9.78254,-0.07501,-0.01125,-0.00338
0.75674,0.28267,0.19379,9.81080,-0.08972,-0.00085,0.00662
0.42284,0.28217,0.19790,9.80339,-0.12566,-0.00253,0.02279
0.85724,0.29566,0.18714,9.84180,-0.10313,0.00063,-0.01059
0.41148,0.27718,0.17241,9.80612,-0.06002,-0.02951,-0.01711
0.50052,0.26126,0.17105,9.81316,-0.10950,0.01529,0.01124
0.63880,0.27330,0.19727,9.79012,-0.06038,0.01113,0.00475
0.29373,0.28392,0.18666,9.84606,-0.11271,-0.04096,-0.00295
0.41189,0.27694,0.20760,9.80513,-0.07538,-0.01065,-0.01609
0.78030,0.29071,0.20064,9.81122,-0.11667,0.00769,0.02066
0.51609,0.27467,0.18443,9.82288,-0.07261,-0.03229,-0.02600
0.85362,0.29394,0.17693,9.82586,-0.09005,0.01600,0.01175
0.63326,0.29468,0.19111,9.81871,-0.07463,-0.00913,0.01740
0.63957,0.29814,0.21014,9.76327,-0.06979,-0.00862,0.01106
0.82046,0.28645,0.19037,9.80534,-0.09014,0.02978,0.02027
0.72878,0.30041,0.18144,9.82495,-0.09525,0.02539,-0.02420
0.59193,0.29892,0.17051,9.82399,-0.07168,-0.00360,-0.00329
0.33811,0.28392,0.18505,9.83737,-0.09674,0.00480,0.01559
0.56155,0.30824,0.17449,9.84685,-0.10215,-0.00213,0.03500
0.37395,0.28206,0.18522,9.83420,-0.08034,-0.01466,0.00523
0.58597,0.29718,0.20599,9.81080,-0.12868,0.02018,-0.00440
0.58567,0.29160,0.17883,9.79617,-0.06988,-0.00261,-0.00172
0.44408,0.28177,0.19581,9.77209,-0.10236,-0.01756,-0.02747
0.47066,0.29540,0.19334,9.81120,-0.08041,0.03612,0.00357
0.43389,0.27237,0.18525,9.83130,-0.11492,-0.00833,0.02036
0.34810,0.28193,0.19370,9.82865,-0.04937,-0.00628,-0.03468
0.40983,0.28138,0.19776,9.79581,-0.05175,-0.00673,-0.00907
0.82525,0.27487,0.19693,9.80205,-0.06103,0.00526,-0.01502
0.86076,0.29133,0.19723,9.82381,-0.07130,-0.00660,-0.00033
0.48719,0.29035,0.19070,9.78917,-0.09645,0.01953,-0.02040
0.58249,0.26806,0.19802,9.77936,-0.13156,0.00126,0.00649
0.32066,0.28541,0.19767,9.81850,-0.11491,-0.02175,-0.00719
0.74616,0.28735,0.18648,9.81964,-0.05850,-0.00949,0.01348
0.65689,0.27704,0.17639,9.80937,-0.10960,0.00248,0.01230
0.48090,0.28716,0.19465,9.81894,-0.09966,0.02262,0.00181
0.50732,0.28821,0.20528,9.82402,-0.07740,-0.02141,0.02598
0.58795,0.28111,0.19675,9.82086,-0.11755,0.03792,-0.00229
0.62075,0.28578,0.19903,9.81949,-0.09640,-0.02187,-0.00577
0.39412,0.27127,0.19276,9.82858,-0.09336,-0.01044,-0.04083
0.79156,0.26374,0.18793,9.80446,-0.10807,-0.02969,0.05500
0.82096,0.27749,0.18732,9.79503,-0.09563,-0.00304,-0.05375
0.51519,0.27376,0.20568,9.80201,-0.05629,-0.00882,-0.01853
0.53093,0.29199,0.18882,9.80710,-0.06672,0.01519,-0.01289
0.56757,0.27970,0.20371,9.81619,-0.11240,0.02294,-0.02014
0.88984,0.28205,0.18405,9.83308,-0.10210,-0.00883,-0.02060
0.41749,0.27683,0.18765,9.79539,-0.10661,0.03484,0.00576
0.47038,0.27683,0.19020,9.80271,-0.07859,-0.00038,-0.00061
0.44125,0.28603,0.20139,9.78708,-0.09758,-0.01153,0.01363
0.90572,0.28365,0.20457,9.82229,-0.09257,-0.01845,0.00314
0.77337,0.27119,0.19650,9.80812,-0.10104,0.01692,-0.00960
0.73127,0.27321,0.20386,9.80457,-0.11248,0.01673,0.01914
0.50285,0.28546,0.18337,9.79187,-0.12980,0.02872,-0.01008
0.56936,0.26964,0.21363,9.80477,-0.12304,-0.01877,0.00917
0.57136,0.28074,0.20217,9.80448,-0.10060,-0.02762,-0.00482
0.62143,0.28710,0.20107,9.79473,-0.10874,0.00067,-0.01996
0.57804,0.27890,0.19995,9.79429,-0.09619,0.00225,0.01394
0.47469,0.28485,0.19687,9.79218,-0.10087,0.03048,0.01226
0.70421,0.27462,0.19368,9.82072,-0.10480,-0.02335,0.00497
0.84095,0.27504,0.20032,9.81227,-0.10399,-0.03038,0.00288
0.39604,0.27760,0.19541,9.81622,-0.09786,0.02173,0.01076
0.31459,0.28478,0.19920,9.84684,-0.10874,0.01371,-0.02110
0.77644,0.25929,0.18427,9.79571,-0.11354,-0.00965,0.01222
0.37586,0.27647,0.17961,9.79363,-0.10313,-0.02504,-0.04393
0.58593,0.26830,0.19064,9.80098,-0.12427,0.01049,0.02176
0.64239,0.28528,0.19277,9.78409,-0.13993,-0.00431,-0.00404
0.86609,0.27404,0.19084,9.79413,-0.08823,-0.00215,0.01460
0.49068,0.27378,0.18262,9.83697,-0.09614,-0.01904,0.02557
0.49594,0.25916,0.18921,9.84338,-0.11434,0.01892,0.02489
0.51144,0.26172,0.19481,9.76932,-0.12931,0.00388,-0.02411
0.35528,0.29826,0.18422,9.83262,-0.11367,0.00345,0.00704
0.34849,0.29415,0.20668,9.77659,-0.10413,0.03612,-0.00426
0.74319,0.29704,0.20196,9.84751,-0.10880,-0.02086,0.02530
0.37951,0.27772,0.18907,9.81229,-0.13722,0.02446,-0.03819
0.48653,0.26609,0.20530,9.80818,-0.10570,0.01450,-0.01517
0.42700,0.28478,0.20789,9.81471,-0.12307,-0.02450,-0.01390
0.71169,0.29245,0.19969,9.79827,-0.13238,0.01374,0.01152
0.74358,0.28698,0.18469,9.77221,-0.11084,-0.02048,-0.00970
0.49245,0.26599,0.19472,9.81568,-0.12964,0.00855,0.00728
0.77291,0.27299,0.19710,9.81330,-0.08570,-0.00693,0.01244
0.87781,0.27075,0.19124,9.80282,-0.07677,-0.03794,0.02334
0.82377,0.28486,0.18745,9.80449,-0.10946,-0.00314,-0.00917
0.59616,0.27010,0.20127,9.81340,-0.11517,0.01801,0.00101
0.61735,0.27150,0.16976,9.78874,-0.14948,0.00070,0.00775
0.89450,0.26481,0.19263,9.80466,-0.06621,-0.00581,-0.02246
0.33243,0.25050,0.18469,9.80925,-0.10945,0.02321,0.00528
0.67475,0.27683,0.20804,9.76681,-0.10899,0.00091,0.00540
0.58438,0.28278,0.18075,9.80808,-0.14140,0.03226,0.01096
0.69819,0.27744,0.19936,9.82635,-0.07112,-0.03427,-0.00884
0.57161,0.27954,0.19500,9.79781,-0.12457,-0.00066,-0.04187
0.72009,0.25986,0.20831,9.81298,-0.11435,-0.00738,0.00883
0.33525,0.26385,0.20426,9.81060,-0.10122,-0.01794,-0.01412
0.38687,0.27574,0.18120,9.80367,-0.12002,-0.01871,0.01215
0.72071,0.28828,0.18619,9.80228,-0.09063,-0.01556,-0.00265
0.71200,0.27179,0.20514,9.79169,-0.13083,-0.01123,0.00313
0.89597,0.27369,0.20881,9.81471,-0.10086,0.00448,-0.01012
0.87750,0.25777,0.18777,9.81282,-0.12525,0.00004,-0.00344
0.81570,0.27829,0.19659,9.79195,-0.13532,0.01283,-0.01497
0.33016,0.27728,0.18953,9.81275,-0.12935,0.02349,-0.00265
0.66899,0.28867,0.17845,9.84047,-0.14133,-0.02831,-0.01820
0.51476,0.26139,0.17801,9.82421,-0.12236,-0.00683,0.01534
0.74534,0.26194,0.17475,9.83065,-0.13064,-0.02327,-0.01142
0.62158,0.27876,0.19193,9.76454,-0.12023,0.00258,0.01506
0.30457,0.27022,0.20507,9.79953,-0.10594,-0.01417,-0.01258
0.70292,0.25217,0.18856,9.80353,-0.13945,-0.00734,-0.00114
0.59014,0.25942,0.19671,9.83236,-0.12875,0.00783,-0.01163
0.35007,0.26664,0.18591,9.79890,-0.11273,0.00493,0.00161
0.80544,0.27930,0.20272,9.82674,-0.10262,0.00939,0.00302
0.30721,0.25108,0.19005,9.80718,-0.12661,-0.00694,-0.00342
0.43936,0.26050,0.17485,9.79075,-0.10024,-0.01497,-0.01096
0.32404,0.27303,0.19336,9.82770,-0.15172,0.02690,-0.02476
0.83995,0.27424,0.19960,9.81429,-0.14400,-0.02435,0.01586
0.60992,0.26620,0.19427,9.81511,-0.08696,-0.01869,0.02706
0.78920,0.25094,0.19148,9.78364,-0.12866,-0.00775,0.01155
0.82996,0.27140,0.16699,9.85758,-0.12067,0.00380,0.01311
0.59647,0.25668,0.18700,9.78171,-0.11216,0.01410,-0.02004
0.30684,0.26985,0.18532,9.81574,-0.12002,-0.01428,0.00056
0.77550,0.26041,0.20112,9.80989,-0.13892,0.00183,0.03244
0.81609,0.27445,0.17055,9.80843,-0.14500,-0.02239,-0.01978
0.64817,0.26955,0.18815,9.77634,-0.13797,-0.02217,0.01454
0.38182,0.27516,0.19113,9.81759,-0.18058,0.02723,-0.02514
0.75058,0.28329,0.18072,9.82010,-0.12972,-0.00214,0.02535
0.85761,0.26137,0.20315,9.81452,-0.15345,-0.05640,0.02705
0.88086,0.27407,0.18748,9.78914,-0.11686,-0.00238,-0.00978
0.85994,0.25818,0.16896,9.76711,-0.10053,0.00919,-0.01338
0.56258,0.24792,0.19869,9.80443,-0.11032,0.00844,0.00953
0.80021,0.25397,0.21119,9.83136,-0.14882,-0.01066,-0.01154
0.54739,0.25226,0.19209,9.81849,-0.13632,-0.00536,0.01747
0.65952,0.25744,0.19871,9.79248,-0.14141,0.01572,0.00483
0.79841,0.26225,0.16289,9.81592,-0.11063,-0.02463,-0.01257
0.35750,0.26985,0.19125,9.83126,-0.12211,-0.01089,0.05211
0.72244,0.27793,0.18610,9.81861,-0.12439,0.01775,-0.02845
0.35791,0.24997,0.17552,9.80113,-0.09758,0.00158,0.01330
0.86726,0.24970,0.18587,9.77261,-0.14071,-0.00269,0.00926
0.73595,0.25515,0.18578,9.81645,-0.09463,-0.04744,-0.00115
0.50235,0.27953,0.20137,9.80748,-0.15424,-0.01606,-0.00071
0.64384,0.26232,0.19059,9.79325,-0.11806,-0.00971,0.03240
0.47586,0.27150,0.18058,9.81387,-0.14120,-0.00168,-0.00189
0.34800,0.28010,0.18931,9.79608,-0.11659,0.02986,-0.00168
0.40293,0.28054,0.17569,9.83075,-0.16431,0.00746,0.00015
0.63787,0.26893,0.18616,9.81769,-0.15805,0.01810,-0.01492
0.67664,0.26626,0.20062,9.81189,-0.12261,-0.03554,0.00335
0.52105,0.27141,0.19700,9.81557,-0.11497,-0.02282,-0.01225
0.54660,0.25965,0.18877,9.79290,-0.13611,0.02337,0.02022
0.72630,0.25066,0.19692,9.78818,-0.15283,0.00769,-0.00605
0.85691,0.26255,0.18956,9.81213,-0.15623,-0.00822,0.01816
0.52968,0.27473,0.19118,9.84207,-0.16098,0.03122,-0.00738
0.66267,0.26480,0.19893,9.77569,-0.17606,-0.01354,-0.01169
0.69474,0.26318,0.19446,9.80177,-0.15442,-0.04235,0.00268
0.66772,0.25155,0.19196,9.81372,-0.13138,-0.03865,-0.00882
0.45152,0.23990,0.18967,9.82215,-0.14783,-0.04718,0.00392
0.86512,0.26858,0.19914,9.79837,-0.14218,-0.00459,0.01371
0.76372,0.26829,0.20559,9.83455,-0.14965,-0.00878,-0.00094
0.33511,0.27440,0.20028,9.81161,-0.16477,0.03750,0.00348
0.68180,0.27319,0.19487,9.79732,-0.15815,-0.01066,-0.01071
0.33550,0.25864,0.19979,9.80738,-0.11584,-0.01633,0.00297
0.38095,0.25678,0.17144,9.81456,-0.16001,-0.00310,0.02331
0.53872,0.25045,0.20218,9.82107,-0.13680,0.01988,-0.00312
0.42167,0.26838,0.18757,9.79595,-0.12619,-0.05078,0.01006
0.82577,0.25120,0.19367,9.82747,-0.12510,-0.03161,0.00531
0.64375,0.27552,0.19309,9.82728,-0.15299,0.00973,-0.01120
0.56718,0.27363,0.19375,9.81113,-0.18298,-0.01662,-0.00490
0.67750,0.27224,0.17352,9.80642,-0.13958,-0.00038,0.02449
0.54442,0.25813,0.18729,9.80986,-0.16029,-0.04940,0.02043
0.31256,0.26046,0.19704,9.78816,-0.14880,-0.02517,-0.01354
0.57120,0.25123,0.21498,9.79919,-0.17083,-0.01445,-0.01276
0.70547,0.26665,0.19717,9.83647,-0.15481,-0.02361,-0.00017
0.88402,0.27128,0.18623,9.81647,-0.15849,-0.03717,-0.00574
0.29602,0.25961,0.21836,9.83246,-0.15516,0.01193,-0.00856
0.47530,0.26694,0.19752,9.82030,-0.13522,-0.01334,-0.00520
0.69170,0.25278,0.20198,9.77366,-0.16582,-0.00865,-0.01442
0.43852,0.24186,0.18959,9.82017,-0.14611,-0.00197,-0.01609
0.48634,0.26653,0.17880,9.79222,-0.16850,0.03012,-0.01349
0.77556,0.26586,0.18261,9.79803,-0.15029,0.01251,-0.05880
0.35851,0.25005,0.20376,9.84506,-0.17163,0.03811,0.02267
0.57153,0.25059,0.18572,9.80001,-0.15314,-0.01809,-0.00718
0.51425,0.25628,0.18121,9.80661,-0.12497,-0.02573,0.04636
0.78681,0.25006,0.17483,9.78844,-0.16254,0.00737,-0.02951
0.61774,0.25808,0.20284,9.81302,-0.18344,0.00630,-0.00187
0.62213,0.27787,0.19312,9.80071,-0.14628,-0.00004,-0.00293
0.56315,0.25379,0.19180,9.81826,-0.16553,0.01123,0.02407
0.30719,0.25194,0.20473,9.83968,-0.14714,-0.00053,0.02802
0.90042,0.23562,0.22430,9.77983,-0.17160,-0.01715,-0.04022
0.75712,0.25423,0.19087,9.85170,-0.14871,0.01866,0.02679
0.83667,0.26069,0.19542,9.80440,-0.16141,-0.00546,0.02051
0.90445,0.25751,0.20646,9.84790,-0.15317,0.01010,-0.01423
0.74765,0.24511,0.20484,9.80173,-0.13863,-0.00742,0.01559
0.31361,0.25765,0.18302,9.80890,-0.16626,-0.01505,0.00559
0.40689,0.25184,0.19316,9.77186,-0.14236,0.00032,-0.01081
0.65565,0.24753,0.18136,9.80032,-0.15646,0.02725,0.01743
0.36773,0.23749,0.19542,9.77493,-0.15523,0.01897,0.02801
0.46373,0.25881,0.18134,9.82061,-0.16711,0.00039,-0.01067
0.32858,0.24506,0.19913,9.82345,-0.15801,0.01277,0.00929
0.46862,0.24831,0.18619,9.78376,-0.15868,-0.01668,0.02331
0.54413,0.23675,0.21209,9.81868,-0.17946,0.01636,0.00762
0.53834,0.25701,0.17708,9.81820,-0.13123,-0.03763,-0.00089
0.80559,0.25941,0.19306,9.83243,-0.15184,0.00194,-0.00700
0.37311,0.24161,0.18865,9.79082,-0.14344,0.03039,0.00656
0.67940,0.24869,0.18572,9.81856,-0.16784,-0.00736,0.01462
0.57123,0.25019,0.19561,9.81803,-0.18331,-0.01898,-0.00982
0.54729,0.24253,0.18735,9.82299,-0.17046,-0.01522,0.04029
0.75042,0.25853,0.18677,9.77967,-0.14709,0.01940,-0.00577
0.27205,0.24689,0.21333,9.77611,-0.15146,-0.00468,0.03289
0.37218,0.23572,0.21571,9.82691,-0.16750,0.00357,-0.03579
0.57564,0.24848,0.20618,9.84313,-0.16730,0.00777,0.00117
0.36753,0.24837,0.20894,9.82095,-0.18107,-0.01820,0.00261
0.57050,0.23334,0.20646,9.79453,-0.15018,-0.02730,0.00074
0.36815,0.24781,0.18845,9.81622,-0.20817,0.01375,-0.02932
0.54870,0.24950,0.17742,9.81241,-0.17840,-0.00732,-0.02654
0.49994,0.23690,0.20954,9.78435,-0.18804,0.02476,-0.01473
0.38808,0.25298,0.18545,9.81719,-0.17901,-0.01735,-0.00431
0.81207,0.27098,0.19931,9.79946,-0.16181,-0.01564,-0.03454
0.60539,0.25365,0.20986,9.83370,-0.16681,-0.00296,-0.01099
0.55413,0.23477,0.19710,9.82963,-0.17329,0.00227,-0.01684
0.43708,0.23543,0.19741,9.78930,-0.18442,0.01624,-0.01261
0.54022,0.25155,0.16648,9.79072,-0.17291,-0.00520,-0.01016
0.52673,0.23970,0.19982,9.84465,-0.17249,-0.02182,0.01552
0.37782,0.23527,0.19454,9.83337,-0.18933,-0.00027,0.01815
0.48822,0.23321,0.19800,9.82694,-0.15257,0.00195,-0.01768
0.49404,0.26025,0.19768,9.81007,-0.16219,0.02670,0.01804
0.66520,0.24740,0.20900,9.80462,-0.16957,0.03735,0.01652
0.58616,0.23992,0.19500,9.80214,-0.16327,0.02820,-0.00413
0.78791,0.26245,0.21414,9.83176,-0.17183,-0.02096,0.04853
0.46099,0.23138,0.17702,9.82107,-0.19034,0.00971,0.00871
0.44870,0.25434,0.19856,9.79814,-0.16664,-0.01846,-0.03334
0.56790,0.24238,0.17666,9.80499,-0.14347,-0.03472,-0.02680
0.70402,0.25258,0.20430,9.81243,-0.16246,0.01148,-0.04435
0.45906,0.24254,0.19592,9.80672,-0.16718,-0.00743,0.03067
0.77202,0.23448,0.18934,9.82747,-0.17116,-0.00136,-0.00994
0.58217,0.22566,0.19797,9.81757,-0.14443,-0.00715,-0.01361
0.35077,0.22042,0.18538,9.79113,-0.18250,0.01127,0.01911
0.47327,0.23515,0.20784,9.83752,-0.17002,0.00930,0.01613
0.56327,0.24081,0.20668,9.80575,-0.19018,0.00085,0.00935
0.65922,0.24325,0.19047,9.82232,-0.11493,-0.01133,-0.00540
0.40108,0.22429,0.18581,9.82193,-0.17617,-0.02081,-0.01424
0.50766,0.25643,0.20696,9.84282,-0.18509,-0.01023,0.02256
0.55010,0.23074,0.17594,9.81841,-0.22022,0.01418,0.00725
0.63442,0.23389,0.20382,9.83047,-0.13896,-0.02163,0.01947
0.86050,0.24685,0.19018,9.80258,-0.23173,-0.05054,-0.02631
0.84828,0.23553,0.20096,9.78951,-0.18777,0.01618,0.01041
0.76746,0.22897,0.17532,9.79718,-0.17162,-0.00959,-0.02773
0.43500,0.25925,0.18555,9.80265,-0.16405,0.01073,-0.00839
0.57755,0.25175,0.21206,9.80769,-0.15616,-0.00401,0.02085
0.51626,0.24305,0.19143,9.76019,-0.16770,0.00512,0.00022
0.75027,0.21322,0.19675,9.80418,-0.19359,0.00772,-0.00215
0.75603,0.22989,0.18442,9.83265,-0.17710,-0.00250,-0.01646
0.55406,0.22168,0.18392,9.83404,-0.20977,-0.00210,-0.00927
0.39206,0.23532,0.21293,9.81022,-0.19099,0.01006,0.01802
0.53434,0.22724,0.19545,9.81876,-0.18655,-0.00611,0.01875
0.43307,0.23570,0.20269,9.77691,-0.17002,-0.00808,-0.02463
0.65746,0.23031,0.19266,9.82373,-0.19545,0.01377,-0.01233
0.44151,0.22810,0.18590,9.79446,-0.17659,-0.00121,-0.03080
0.38274,0.24489,0.19282,9.80639,-0.17907,0.01650,-0.01338
0.72486,0.23416,0.16109,9.78695,-0.16802,0.00881,0.01612
0.40397,0.22789,0.18030,9.83844,-0.19599,0.00113,-0.01226
0.83632,0.25869,0.19659,9.80057,-0.16986,0.00260,0.01594
0.77389,0.22022,0.18755,9.82740,-0.14748,-0.02269,0.02072
0.73720,0.22687,0.19336,9.81868,-0.15674,-0.00733,0.00543
0.52087,0.23891,0.17841,9.80288,-0.14839,-0.03809,0.02428
0.45769,0.23280,0.21086,9.79927,-0.21268,0.00094,0.03058
0.60018,0.23657,0.19034,9.80719,-0.17223,0.03505,0.03980
0.63037,0.23952,0.19718,9.78734,-0.20000,-0.02419,0.00552
0.75696,0.24544,0.19616,9.81939,-0.17535,0.00664,-0.01343
0.58868,0.22031,0.18896,9.81625,-0.19465,0.02622,-0.02268
0.42636,0.21903,0.19424,9.81017,-0.18680,-0.02711,-0.01245
0.60495,0.20721,0.19237,9.79767,-0.14969,0.00010,0.01605
0.62898,0.24146,0.21846,9.80312,-0.20579,0.00137,0.02226
0.39426,0.24088,0.19884,9.79467,-0.14578,-0.02671,0.00996
0.63742,0.24668,0.19516,9.79619,-0.20660,-0.00020,-0.00915
0.47827,0.22051,0.18635,9.81658,-0.17978,0.00361,-0.03492
0.80241,0.22654,0.22177,9.79486,-0.20987,-0.02898,0.00295
0.84414,0.21058,0.19809,9.80630,-0.17957,-0.00939,0.01617
0.72712,0.23296,0.18650,9.82289,-0.18894,-0.02029,0.01832
0.77957,0.24625,0.19199,9.84099,-0.18705,0.00817,0.03070
0.46453,0.23539,0.19694,9.79283,-0.20363,-0.00491,0.00516
0.83692,0.23465,0.19934,9.79956,-0.17125,-0.00405,-0.02217
0.91082,0.23270,0.18637,9.76952,-0.20811,0.00132,-0.01519
0.34882,0.22308,0.18854,9.77906,-0.15914,0.00823,0.00690
0.73430,0.24334,0.18982,9.81592,-0.18281,0.01366,0.00265
0.45530,0.21241,0.18726,9.80834,-0.16848,-0.00108,0.00406
0.79522,0.23461,0.19268,9.79315,-0.16713,-0.03456,-0.03918
0.42436,0.21614,0.19697,9.79500,-0.16766,-0.00437,-0.01472
0.75856,0.22747,0.18628,9.82068,-0.20037,0.00054,-0.04349
0.59951,0.23711,0.19589,9.83321,-0.18973,0.01056,-0.03373
0.56991,0.21972,0.19356,9.78431,-0.16046,-0.00562,-0.03509
0.80068,0.24512,0.20668,9.76150,-0.23533,0.00041,-0.03414
0.55489,0.23635,0.20683,9.78764,-0.20011,-0.00631,-0.01091
0.60203,0.21871,0.17753,9.80620,-0.19419,-0.00201,-0.00102
0.81112,0.22580,0.18793,9.81684,-0.19118,0.02953,-0.01025
0.71885,0.22628,0.18192,9.78481,-0.16400,0.00773,-0.00853
0.76724,0.23044,0.20829,9.81445,-0.17748,-0.02880,-0.04818
0.48408,0.22116,0.20155,9.81435,-0.18091,-0.01414,0.00728
0.86561,0.23292,0.20885,9.84252,-0.23290,0.01404,-0.01533
0.76168,0.22282,0.18518,9.79093,-0.19142,0.00539,0.01882
0.79906,0.22656,0.20869,9.79335,-0.17413,0.02328,0.01686
0.67881,0.22282,0.18624,9.83103,-0.14466,0.00581,-0.01797
0.47002,0.22968,0.21300,9.81164,-0.23108,0.02314,-0.02952
0.84013,0.20446,0.20280,9.78474,-0.12284,0.02478,0.01454
0.48543,0.22632,0.19278,9.83853,-0.20470,0.00987,0.00016
0.40256,0.23022,0.20782,9.81055,-0.20724,0.01297,-0.03797
0.68224,0.22878,0.19842,9.82028,-0.15275,-0.02021,-0.00184
0.37255,0.22449,0.19174,9.82228,-0.18086,-0.00967,0.02630
0.84371,0.22945,0.19693,9.79244,-0.19716,-0.00339,0.03071
0.29603,0.21071,0.20451,9.79841,-0.20341,0.04247,0.00400
0.36501,0.21971,0.16681,9.81871,-0.18656,-0.01949,0.01806
0.70245,0.21552,0.20554,9.81859,-0.20826,-0.01059,-0.01587
0.66338,0.20831,0.19497,9.77091,-0.19794,0.01328,0.03274
0.47011,0.22302,0.19734,9.77564,-0.17922,0.01131,0.00880
0.40115,0.21131,0.20981,9.80516,-0.22933,-0.00328,0.02514
0.35646,0.20554,0.20209,9.76898,-0.22598,0.04249,0.00928
0.54370,0.22018,0.19748,9.82012,-0.16921,0.00757,0.00928
0.65827,0.20876,0.19612,9.78455,-0.23100,-0.01941,-0.01023
0.41073,0.20890,0.20118,9.82092,-0.19941,-0.04509,-0.02202
0.48922,0.22132,0.18440,9.78187,-0.21394,-0.00902,-0.01593
0.62904,0.22064,0.17904,9.76967,-0.19529,0.01023,-0.00936
0.63284,0.21088,0.21474,9.80249,-0.18566,0.00828,-0.00082
0.80005,0.21602,0.22898,9.78392,-0.19305,0.03602,0.00065
0.74366,0.20777,0.20604,9.83295,-0.17405,-0.03545,-0.00563
0.52354,0.23976,0.18579,9.80627,-0.19700,0.00708,-0.01844
0.78520,0.21541,0.18956,9.83564,-0.21682,0.01016,-0.01256
0.89135,0.21241,0.21705,9.77882,-0.18977,-0.01391,0.03095
0.33582,0.21463,0.20807,9.79290,-0.16581,-0.03835,-0.03301
0.32611,0.21739,0.20283,9.77945,-0.19089,-0.04599,0.00166
0.72275,0.20902,0.19951,9.81387,-0.21504,0.01566,-0.00367
0.85901,0.22526,0.20077,9.80607,-0.23678,0.01040,0.00020
0.36744,0.21171,0.19970,9.79440,-0.22543,-0.00899,-0.01425
0.37394,0.20214,0.22052,9.83380,-0.19399,-0.00974,-0.00823
0.58779,0.21660,0.19233,9.78406,-0.20425,0.02186,-0.02152
0.77743,0.20537,0.22314,9.85191,-0.23166,-0.01635,-0.02622
0.72962,0.22549,0.17346,9.78487,-0.19699,0.01074,-0.01215
0.73197,0.21936,0.18504,9.80897,-0.18131,-0.04893,0.00801
0.78820,0.21205,0.20715,9.78511,-0.22716,0.02768,0.02118
0.68973,0.20410,0.18689,9.82702,-0.19395,-0.00889,-0.02145
0.76023,0.22342,0.19178,9.83514,-0.18893,-0.01915,0.02294
0.82463,0.21526,0.19519,9.79154,-0.20285,-0.03799,-0.02179
0.85330,0.21566,0.18256,9.81514,-0.24176,0.02554,0.00415
0.32309,0.20837,0.21135,9.79280,-0.21790,-0.03858,-0.00082
0.54336,0.21702,0.19431,9.80410,-0.21105,-0.05927,0.01593
0.46162,0.20264,0.19721,9.78504,-0.22230,0.01823,-0.02134
0.83678,0.21451,0.18852,9.78557,-0.23571,0.00741,-0.01231
0.82294,0.21809,0.19006,9.79669,-0.22696,0.00023,-0.01161
0.73498,0.19755,0.21022,9.83660,-0.23487,0.01708,-0.00447
0.32878,0.19716,0.19168,9.78560,-0.21372,-0.02484,-0.02472
0.43762,0.21896,0.20292,9.82458,-0.22934,-0.00266,0.03162
0.58376,0.22088,0.21554,9.84030,-0.19894,-0.03841,-0.00708
0.37433,0.21774,0.19563,9.83438,-0.20938,-0.00792,-0.01390
0.62527,0.18182,0.19589,9.82430,-0.22444,-0.01118,0.01490
0.31363,0.19174,0.18333,9.78825,-0.20347,-0.01876,-0.00856
0.78420,0.19909,0.21699,9.77416,-0.21738,-0.03132,0.03584
0.45404,0.19088,0.21135,9.82621,-0.22385,-0.03139,0.03940
0.41801,0.18270,0.19598,9.83486,-0.17853,0.04075,0.00508
0.56219,0.19788,0.21248,9.78467,-0.23714,-0.00583,-0.02819
0.65472,0.20355,0.19282,9.80703,-0.23526,-0.01592,-0.04556
0.42212,0.19236,0.19108,9.82729,-0.21183,0.00762,-0.00837
0.73841,0.21029,0.17383,9.78940,-0.22310,-0.03132,-0.03117
0.86745,0.21052,0.19521,9.78625,-0.21164,-0.00817,-0.01595
0.67632,0.18626,0.20351,9.82961,-0.22660,-0.01579,0.02741
0.72844,0.19973,0.19976,9.83731,-0.22357,-0.03182,-0.00602
0.73974,0.21614,0.19620,9.79744,-0.20785,0.02630,-0.01009
0.35378,0.21456,0.19153,9.82879,-0.22653,-0.02582,0.01694
0.37814,0.20564,0.18626,9.83475,-0.20355,-0.01621,0.00810
0.45456,0.21566,0.19462,9.79216,-0.19271,-0.00402,-0.00061
0.67063,0.20082,0.19166,9.81869,-0.19735,-0.00557,0.01970
