emg0,imu1_ax,imu1_ay,imu1_az,imu1_gx,imu1_gy,imu1_gz,imu2_ax,imu2_ay,imu2_az,imu2_gx,imu2_gy,imu2_gz
0.44646,0.17278,2.41512,9.51745,0.11379,0.03290,-0.02544,-0.89006,2.39063,9.44553,0.08020,-0.09933,0.00175
0.64766,0.13648,2.40616,9.50011,0.09797,0.02973,-0.00010,-0.89139,2.39335,9.45595,0.10549,-0.11903,0.02348
0.69896,0.16305,2.41700,9.46762,0.10768,0.04668,0.01575,-0.88194,2.43904,9.48678,0.07035,-0.14282,0.00414
0.69067,0.15182,2.41149,9.50519,0.11460,0.02932,0.00160,-0.87091,2.41760,9.44841,0.10893,-0.12640,0.03542
0.42487,0.17009,2.42450,9.51850,0.11655,0.02458,0.01561,-0.89812,2.41699,9.46609,0.08593,-0.13759,-0.00704
0.77746,0.14678,2.40966,9.54143,0.10890,0.05145,-0.00343,-0.86724,2.40420,9.48245,0.09382,-0.11266,0.01974
0.81621,0.14482,2.43417,9.49894,0.09798,0.03617,0.01303,-0.87604,2.39962,9.49236,0.09118,-0.10275,-0.00831
0.70175,0.14517,2.41578,9.48903,0.07249,0.03839,-0.01113,-0.88929,2.41671,9.45886,0.14082,-0.08476,0.00967
0.62954,0.13003,2.41358,9.52645,0.13438,0.05287,0.01256,-0.87201,2.42078,9.45613,0.10528,-0.08916,0.00044
0.78170,0.14489,2.42735,9.48279,0.07702,0.05872,-0.01577,-0.90255,2.41697,9.47972,0.11022,-0.14208,-0.00334
0.40844,0.14130,2.42200,9.48840,0.10509,0.05239,-0.00504,-0.86477,2.40869,9.48186,0.10527,-0.09284,0.00581
0.83651,0.15470,2.42522,9.50307,0.09983,0.02859,-0.03022,-0.85328,2.40193,9.40932,0.13727,-0.08055,0.00387
0.80815,0.13089,2.41300,9.52031,0.08416,0.01983,0.03010,-0.87986,2.40981,9.42549,0.07108,-0.13405,-0.01248
0.70854,0.15051,2.42140,9.49176,0.10933,0.07576,0.04128,-0.85910,2.42230,9.45867,0.09652,-0.12219,-0.00398
0.84127,0.15688,2.43837,9.50735,0.10527,0.03500,0.01704,-0.87258,2.41947,9.47984,0.08874,-0.16171,-0.02308
0.81144,0.12881,2.43722,9.49392,0.12433,0.06882,0.01646,-0.85382,2.43410,9.45170,0.10900,-0.14104,-0.01360
0.81128,0.15888,2.44005,9.50454,0.07746,0.05387,0.03636,-0.86153,2.43148,9.51977,0.09808,-0.13685,-0.00816
0.59942,0.14330,2.43941,9.56043,0.06044,0.06588,-0.01038,-0.87126,2.41838,9.44614,0.07646,-0.14106,0.00190
0.37126,0.14468,2.45843,9.51103,0.08917,0.03802,-0.02445,-0.86416,2.40891,9.45259,0.10002,-0.15363,-0.04405
0.56173,0.13443,2.44186,9.51143,0.10506,0.05033,-0.00002,-0.85929,2.43685,9.49885,0.10130,-0.11124,0.02563
0.27667,0.13811,2.44433,9.48332,0.12592,0.03278,-0.00051,-0.86382,2.43600,9.46021,0.07389,-0.11468,-0.00464
0.64575,0.15393,2.44220,9.56311,0.14620,0.05964,-0.00323,-0.87718,2.41613,9.46629,0.09166,-0.11915,-0.01244
0.53191,0.11005,2.44660,9.48580,0.11042,0.02623,0.03512,-0.85718,2.42822,9.49844,0.11009,-0.13008,0.01408
0.87402,0.14782,2.43848,9.48738,0.11007,0.03806,-0.05280,-0.87572,2.42847,9.43435,0.16304,-0.11491,-0.01529
0.42239,0.12996,2.43515,9.49459,0.06481,0.04257,0.00685,-0.87547,2.43357,9.46707,0.10230,-0.09232,-0.00741
0.68361,0.14917,2.44756,9.47554,0.13351,0.01337,-0.01029,-0.83859,2.43046,9.46369,0.10822,-0.10673,0.00653
0.89874,0.13619,2.45166,9.45657,0.08579,0.04328,0.01889,-0.85718,2.42594,9.46956,0.05467,-0.10022,-0.02258
0.64204,0.15641,2.42798,9.52899,0.07594,0.05269,0.02523,-0.84489,2.45717,9.46038,0.10238,-0.11841,-0.01426
0.71767,0.12260,2.43367,9.47805,0.15245,0.02293,0.04061,-0.86973,2.43347,9.46467,0.06704,-0.09817,-0.02017
0.79475,0.13433,2.44267,9.51504,0.08123,-0.02859,-0.00118,-0.87195,2.44093,9.42708,0.08645,-0.10702,0.02087
0.50479,0.14979,2.44119,9.54326,0.07159,0.08192,-0.02153,-0.86018,2.42943,9.46835,0.08664,-0.12351,-0.00484
0.35179,0.14394,2.44192,9.52843,0.09975,0.03706,0.00765,-0.85430,2.45436,9.43685,0.13785,-0.09255,-0.01643
0.35418,0.13490,2.44803,9.51209,0.10867,0.05266,-0.04833,-0.86042,2.44978,9.46960,0.10217,-0.09529,0.00417
0.30998,0.12837,2.44161,9.51972,0.07526,0.06509,-0.01484,-0.82652,2.44482,9.44580,0.09933,-0.10812,0.02531
0.66198,0.14181,2.44364,9.51218,0.11795,0.08988,0.01932,-0.86574,2.43947,9.43674,0.08209,-0.09062,0.01264
0.43006,0.12392,2.44771,9.50587,0.09781,0.03553,-0.00870,-0.85804,2.44236,9.46653,0.10276,-0.09230,0.03988
0.86324,0.14521,2.45837,9.51653,0.11076,0.03379,0.04828,-0.86539,2.44606,9.45913,0.08207,-0.09722,0.03179
0.76727,0.12332,2.46783,9.47546,0.10983,0.05371,-0.01753,-0.85245,2.45422,9.46922,0.11037,-0.11187,-0.04493
0.46404,0.12703,2.45073,9.49883,0.07269,0.01463,-0.02101,-0.84635,2.45492,9.48564,0.09236,-0.09265,0.03897
0.37087,0.14282,2.45676,9.51823,0.13455,0.07506,-0.00663,-0.85259,2.43154,9.46352,0.10603,-0.11980,-0.02928
0.47908,0.11882,2.44999,9.49251,0.13889,0.08393,-0.00783,-0.85176,2.44441,9.48204,0.08437,-0.11546,0.01696
-0.00317,0.13115,2.46069,9.54889,0.07585,-0.42318,-0.00802,-0.83887,2.45267,9.43866,0.15100,1.09729,0.00028
0.01216,0.13576,2.44897,9.50852,0.06388,-0.42143,0.00254,-0.87409,2.44803,9.45798,0.11214,1.09526,0.00591
0.03861,0.14864,2.44946,9.49027,0.06701,-0.39385,-0.02806,-0.86972,2.44767,9.46257,0.08039,1.06793,-0.03407
-0.00530,0.15174,2.45655,9.46952,0.08732,-0.40031,0.02115,-0.87890,2.44237,9.46055,0.09921,1.08738,-0.02011
0.03656,0.15749,2.44852,9.46692,0.06831,-0.39070,0.00937,-0.91274,2.44112,9.42573,0.09533,1.08161,-0.00527
0.04360,0.17870,2.45811,9.51044,0.09999,-0.41668,0.01725,-0.89384,2.43290,9.50462,0.11856,1.10854,-0.00083
0.00323,0.18062,2.46347,9.51048,0.07811,-0.42899,-0.01463,-0.93730,2.44543,9.48684,0.11385,1.08670,-0.01591
0.02657,0.16301,2.48118,9.49173,0.11834,-0.41624,0.02543,-0.95212,2.45797,9.48038,0.08926,1.07803,0.03638
0.03728,0.16857,2.47310,9.48342,0.14303,-0.39969,0.03325,-0.94415,2.45237,9.44051,0.12056,1.05582,-0.03085
0.03276,0.15976,2.46864,9.47392,0.06373,-0.44684,0.00061,-0.97820,2.44493,9.47188,0.06666,1.05977,-0.02867
0.01579,0.18070,2.48378,9.47641,0.06595,-0.40603,0.00857,-0.94937,2.45250,9.43342,0.07235,1.05193,0.00651
-0.01170,0.17701,2.48341,9.54137,0.11450,-0.41208,-0.01217,-0.96252,2.46239,9.40765,0.10547,1.03215,0.00502
-0.00166,0.18486,2.46169,9.55557,0.08283,-0.40510,0.01989,-0.98387,2.44759,9.48045,0.08587,1.01966,-0.00687
0.02646,0.18514,2.47284,9.47161,0.10981,-0.36773,0.01063,-0.98844,2.46071,9.44325,0.09613,1.06257,0.00540
0.02887,0.20726,2.47802,9.49327,0.10185,-0.40920,0.02587,-0.97419,2.44463,9.42972,0.10045,1.03042,-0.00497
0.04257,0.18629,2.48118,9.47488,0.12152,-0.37004,0.01941,-1.00208,2.47673,9.42901,0.10703,1.04448,0.06132
-0.02867,0.18922,2.47956,9.48232,0.12242,-0.40373,0.00682,-1.01873,2.47132,9.47026,0.11133,1.01748,0.04687
0.01333,0.19559,2.46807,9.47134,0.10814,-0.39910,-0.00555,-1.05166,2.45057,9.45208,0.07674,1.04319,0.02213
0.02274,0.18867,2.47357,9.50186,0.07953,-0.38789,-0.02255,-1.03942,2.45710,9.46260,0.10041,1.02752,0.00147
0.07372,0.21904,2.46778,9.51328,0.12601,-0.36044,-0.00075,-1.04737,2.45284,9.40707,0.13715,1.02457,0.01164
0.01943,0.21106,2.48619,9.46752,0.08731,-0.35301,-0.03058,-1.06242,2.47821,9.47529,0.09242,0.99462,-0.04147
0.04030,0.22750,2.46930,9.50902,0.06441,-0.37352,0.00586,-1.08191,2.46170,9.44670,0.11890,1.02321,0.03522
0.02165,0.22018,2.48831,9.49132,0.12314,-0.40838,-0.03292,-1.09278,2.47357,9.42851,0.11251,1.05205,0.01410
0.03190,0.22449,2.47675,9.49279,0.09920,-0.34440,0.01990,-1.09575,2.46593,9.45680,0.11005,1.02373,-0.01427
-0.02182,0.23792,2.48448,9.50568,0.08963,-0.38251,-0.01031,-1.10601,2.46389,9.43493,0.08194,1.00607,0.02411
-0.00100,0.24024,2.48714,9.48166,0.11754,-0.35220,-0.04139,-1.10512,2.46990,9.43551,0.10072,1.01015,-0.00697
0.00980,0.24041,2.50281,9.51471,0.06720,-0.34054,0.02369,-1.15588,2.49069,9.43047,0.08990,0.97966,0.05443
0.02060,0.24534,2.50160,9.45932,0.10170,-0.34052,0.01054,-1.12746,2.46415,9.43921,0.08711,1.01198,0.01029
0.06728,0.24289,2.49500,9.52066,0.12680,-0.38572,-0.00397,-1.11200,2.46209,9.43263,0.08659,1.01423,-0.00746
0.00736,0.25525,2.49773,9.52029,0.05505,-0.37756,0.01812,-1.15353,2.44996,9.42835,0.09078,1.01564,-0.02762
0.02723,0.22759,2.48368,9.49352,0.09204,-0.36040,0.00884,-1.15783,2.48216,9.41351,0.14146,0.97039,0.00784
0.02105,0.26162,2.49509,9.49294,0.06277,-0.37760,-0.01531,-1.15452,2.46244,9.44899,0.09736,0.96082,0.01929
-0.01940,0.25900,2.48148,9.49806,0.07544,-0.34095,0.00838,-1.17173,2.48164,9.39505,0.06683,1.01819,-0.01597
0.00123,0.27543,2.49887,9.44636,0.09969,-0.34683,-0.02246,-1.17953,2.48574,9.42659,0.10403,0.95380,-0.01418
0.06648,0.27541,2.49343,9.48616,0.06253,-0.36940,-0.02125,-1.17924,2.47766,9.42074,0.07244,0.98682,0.01047
0.00204,0.26912,2.49860,9.52034,0.07247,-0.37044,0.01069,-1.20038,2.47107,9.42864,0.11361,0.98357,-0.00377
0.01916,0.25534,2.50828,9.49908,0.10165,-0.33792,-0.03048,-1.24091,2.48058,9.40088,0.09707,1.00735,0.00593
0.01906,0.29224,2.49837,9.47905,0.08875,-0.34064,0.03520,-1.19981,2.47457,9.40902,0.09051,0.97326,-0.00493
0.04254,0.27689,2.48589,9.50119,0.09047,-0.37777,-0.00039,-1.25414,2.46153,9.43259,0.09016,0.95794,0.01602
0.03283,0.30189,2.49818,9.47596,0.10049,-0.35321,-0.01926,-1.24577,2.46999,9.40865,0.05593,0.99265,0.00075
0.02913,0.29999,2.50424,9.47998,0.07437,-0.35347,-0.02066,-1.25040,2.47867,9.38884,0.06658,0.97021,-0.00935
0.03266,0.28478,2.49338,9.47417,0.09177,-0.34828,0.04714,-1.26961,2.47291,9.39350,0.11362,0.97347,0.01703
0.03322,0.30551,2.50712,9.44362,0.09102,-0.33082,0.02382,-1.28337,2.48884,9.42459,0.12257,0.96960,0.01304
0.00172,0.28677,2.48514,9.44942,0.07575,-0.33487,-0.00173,-1.27094,2.48527,9.42195,0.12562,0.96133,-0.00677
0.02431,0.30320,2.49584,9.47966,0.07328,-0.32958,0.00739,-1.29189,2.46594,9.41996,0.09004,0.92443,-0.01192
0.02573,0.32438,2.48606,9.45086,0.06822,-0.37011,-0.01220,-1.31870,2.49192,9.40247,0.07513,0.90481,0.02948
0.03345,0.30055,2.51464,9.44598,0.09594,-0.37623,0.01064,-1.31176,2.46112,9.44398,0.07997,0.96693,0.03256
0.01726,0.32162,2.51936,9.45767,0.12424,-0.31118,-0.00162,-1.32653,2.48474,9.37968,0.07968,0.98140,-0.01545
0.07274,0.30511,2.49747,9.48042,0.12002,-0.39180,-0.01081,-1.33593,2.48269,9.40225,0.09800,0.94553,-0.01915
0.04640,0.34582,2.50160,9.48177,0.12759,-0.34396,-0.02401,-1.32274,2.47604,9.39505,0.10316,0.93691,-0.01654
0.00755,0.33118,2.48861,9.45481,0.06713,-0.38248,-0.01924,-1.33939,2.48572,9.38260,0.07108,0.96485,-0.00485
0.05524,0.34443,2.51055,9.46917,0.11925,-0.35044,0.01560,-1.34557,2.48299,9.38902,0.09509,0.94870,-0.01713
0.02792,0.32997,2.50844,9.47675,0.12713,-0.36705,0.00801,-1.36919,2.46611,9.35982,0.08489,0.95417,-0.00414
0.04435,0.33535,2.49404,9.48586,0.11121,-0.36678,0.01606,-1.39272,2.48292,9.37311,0.10199,0.93138,0.00321
0.05419,0.33458,2.50319,9.49561,0.10773,-0.34356,0.01240,-1.37485,2.49263,9.40062,0.06577,0.92615,0.01827
0.03431,0.36083,2.52800,9.45580,0.07416,-0.32662,-0.01980,-1.39131,2.48537,9.38711,0.05835,0.92866,0.00252
0.04695,0.33323,2.50704,9.47319,0.08683,-0.29154,0.01925,-1.39780,2.46960,9.36281,0.10262,0.95610,-0.03059
0.02464,0.34895,2.49719,9.49789,0.07883,-0.36756,0.00767,-1.40758,2.47959,9.37403,0.09059,0.89309,0.02850
0.02848,0.35265,2.50196,9.48752,0.10307,-0.34155,-0.01168,-1.40264,2.49404,9.39888,0.08223,0.90629,0.02464
0.04595,0.35880,2.49971,9.49202,0.08277,-0.34583,0.01262,-1.43658,2.51152,9.36340,0.11997,0.92899,0.00862
0.01620,0.38126,2.52050,9.47353,0.11920,-0.34928,0.00376,-1.43601,2.47855,9.37528,0.10790,0.92201,-0.01065
0.00920,0.36891,2.52019,9.45403,0.08774,-0.35298,0.00765,-1.42985,2.48500,9.38020,0.09669,0.92959,0.03095
0.02645,0.37565,2.50921,9.46449,0.08433,-0.35654,0.00206,-1.46412,2.47597,9.35671,0.09683,0.90898,0.03469
0.02361,0.37843,2.49589,9.49409,0.08553,-0.34061,0.00541,-1.46985,2.48868,9.38684,0.09782,0.89047,0.02990
0.04604,0.36840,2.50656,9.47424,0.11725,-0.34190,-0.03782,-1.47642,2.49342,9.31994,0.10238,0.91095,0.01573
-0.00454,0.34918,2.49689,9.45816,0.09011,-0.36494,0.00000,-1.48600,2.49071,9.36531,0.07568,0.91830,0.01569
0.05563,0.36672,2.53324,9.45168,0.07422,-0.32178,0.01231,-1.49079,2.48807,9.36486,0.05131,0.91761,-0.00253
0.04042,0.39602,2.50689,9.42989,0.09311,-0.29451,0.01688,-1.50195,2.49111,9.36765,0.08244,0.90659,0.02633
0.02199,0.38347,2.51561,9.47096,0.08396,-0.33034,-0.00626,-1.51088,2.47793,9.34526,0.11578,0.88893,0.00120
0.02255,0.38980,2.53269,9.49797,0.09475,-0.30819,-0.03362,-1.51725,2.51375,9.39153,0.09185,0.92275,0.01023
0.06312,0.38261,2.52479,9.49190,0.10104,-0.35555,0.01925,-1.53012,2.49198,9.35403,0.10249,0.88787,0.05986
0.06391,0.38402,2.52688,9.46971,0.07722,-0.34289,0.02585,-1.52471,2.48541,9.35751,0.08087,0.90508,0.00357
0.03920,0.39073,2.50047,9.46496,0.08246,-0.34378,0.01311,-1.54522,2.50166,9.37466,0.11123,0.86212,-0.01646
0.04222,0.38725,2.54520,9.42254,0.09777,-0.30568,0.01639,-1.56492,2.49990,9.35762,0.10547,0.91424,-0.00707
0.02678,0.40647,2.51105,9.47436,0.10843,-0.33100,0.00321,-1.55410,2.50038,9.35685,0.09899,0.90981,-0.02386
0.06137,0.40381,2.52640,9.46945,0.09658,-0.30622,-0.01294,-1.56933,2.48521,9.38417,0.07293,0.86054,0.01900
0.01966,0.41261,2.51755,9.45511,0.07319,-0.35851,-0.00570,-1.57122,2.50772,9.33860,0.08845,0.88354,-0.01936
0.02065,0.40248,2.51876,9.49094,0.10077,-0.30376,0.02393,-1.59175,2.49751,9.34998,0.09501,0.85251,0.03168
-0.00324,0.41457,2.53440,9.46289,0.07240,-0.31013,0.00288,-1.58507,2.50110,9.36251,0.06067,0.85594,-0.01076
0.02406,0.42656,2.52165,9.44829,0.09290,-0.36189,-0.01632,-1.59710,2.49679,9.33849,0.10789,0.85792,0.02526
0.02294,0.43275,2.54361,9.45482,0.10596,-0.34475,-0.01937,-1.60280,2.49705,9.34799,0.08766,0.86221,0.03287
0.04469,0.42297,2.54017,9.48097,0.06940,-0.33589,0.00660,-1.61452,2.48554,9.34913,0.09106,0.83839,-0.01216
0.00521,0.41074,2.52265,9.51271,0.10662,-0.32590,0.02136,-1.62163,2.49084,9.34427,0.06912,0.87030,0.02195
0.01725,0.42802,2.52741,9.48705,0.05305,-0.33368,0.03409,-1.62359,2.51002,9.32197,0.08529,0.87444,-0.01898
0.07207,0.44053,2.53452,9.47649,0.11183,-0.31901,0.00305,-1.65187,2.50203,9.33900,0.06594,0.85718,-0.00881
0.02389,0.44973,2.52004,9.49179,0.10885,-0.31758,0.02856,-1.66540,2.51934,9.33104,0.09927,0.90887,-0.00851
0.04146,0.44935,2.52705,9.45884,0.08370,-0.33213,0.02601,-1.66562,2.50376,9.33623,0.08675,0.85482,-0.02322
0.04063,0.47298,2.55141,9.49000,0.09443,-0.32755,-0.03905,-1.65956,2.51907,9.35900,0.07778,0.83715,-0.01804
0.05188,0.44007,2.52694,9.50830,0.09807,-0.29988,0.01664,-1.67054,2.49036,9.38258,0.12401,0.83068,0.00646
0.01174,0.45155,2.53288,9.47973,0.08461,-0.30805,0.04361,-1.68187,2.52823,9.36887,0.12977,0.81980,0.00422
0.03096,0.46004,2.53687,9.45418,0.08646,-0.32992,-0.02038,-1.68771,2.51297,9.32206,0.08179,0.82013,-0.00443
0.02458,0.44525,2.54073,9.46269,0.12017,-0.32395,0.00994,-1.70274,2.49928,9.35404,0.06760,0.80103,-0.00184
0.02124,0.45859,2.51932,9.47746,0.08744,-0.31709,0.02554,-1.70397,2.49595,9.32432,0.10267,0.84906,-0.01327
0.01920,0.46186,2.54557,9.44306,0.09122,-0.36033,-0.00189,-1.73152,2.50743,9.36806,0.08345,0.83570,0.02179
0.00671,0.47315,2.52940,9.45358,0.06640,-0.27893,-0.01530,-1.72391,2.50196,9.38637,0.10596,0.81133,0.00838
0.04569,0.46307,2.56398,9.45830,0.12275,-0.31225,0.00095,-1.72899,2.49490,9.32113,0.08510,0.81777,-0.02660
0.02866,0.47973,2.52716,9.47327,0.08243,-0.31992,-0.00188,-1.73652,2.47222,9.33558,0.08988,0.80786,-0.00772
0.01690,0.48322,2.54814,9.45678,0.08439,-0.31018,-0.00684,-1.74685,2.52320,9.34578,0.08741,0.82012,0.02188
0.05071,0.47831,2.55131,9.44514,0.05609,-0.33849,-0.00508,-1.76809,2.51558,9.31266,0.09549,0.83434,0.00660
0.04857,0.48260,2.51577,9.47419,0.10413,-0.27519,0.04124,-1.77408,2.50737,9.31837,0.11420,0.78301,0.00327
0.04730,0.47707,2.53670,9.44675,0.07301,-0.30250,-0.00891,-1.78350,2.49740,9.29841,0.09763,0.79695,-0.00879
0.02672,0.48100,2.55311,9.48529,0.06377,-0.31588,-0.00401,-1.78693,2.50760,9.35738,0.08368,0.81269,0.00989
0.03908,0.48716,2.52836,9.48240,0.11218,-0.28466,-0.01066,-1.78801,2.51828,9.30488,0.10253,0.76761,0.05027
0.02391,0.48852,2.55494,9.46777,0.08870,-0.31606,-0.02091,-1.79235,2.50516,9.29816,0.06589,0.80834,-0.01631
0.06128,0.50228,2.54948,9.42035,0.06994,-0.28009,0.02253,-1.78657,2.51504,9.27783,0.10205,0.82020,-0.00974
0.05758,0.51201,2.53833,9.44348,0.06090,-0.29367,-0.00473,-1.80324,2.51005,9.32202,0.10291,0.76725,-0.00232
0.04414,0.49439,2.55062,9.45823,0.12409,-0.32217,0.00997,-1.82443,2.50537,9.30080,0.06365,0.78400,0.02529
0.01951,0.51416,2.54670,9.44282,0.05843,-0.29485,-0.01241,-1.81086,2.50284,9.29326,0.09213,0.82806,0.01916
0.01764,0.52430,2.54760,9.45586,0.07799,-0.31394,-0.01235,-1.82902,2.52758,9.32739,0.08106,0.81680,-0.00387
0.05320,0.50686,2.54427,9.45143,0.14224,-0.34276,-0.02421,-1.83798,2.50193,9.28307,0.06786,0.78457,-0.00074
0.06645,0.50459,2.55558,9.43608,0.07017,-0.32728,-0.04316,-1.83939,2.50699,9.28355,0.07569,0.80951,0.02792
0.05268,0.51763,2.55882,9.48694,0.07038,-0.28523,-0.00331,-1.86464,2.51052,9.32254,0.08932,0.76792,-0.00763
0.02504,0.52567,2.56786,9.44235,0.10074,-0.32267,-0.01390,-1.87780,2.52876,9.29190,0.10457,0.78498,-0.00015
0.01851,0.53090,2.55605,9.44134,0.10534,-0.29911,-0.02091,-1.88140,2.52054,9.30221,0.04397,0.76290,0.01681
0.03917,0.53481,2.54927,9.45837,0.09106,-0.30869,-0.01618,-1.87272,2.53059,9.29930,0.08722,0.76027,0.03295
0.05349,0.51270,2.56543,9.47892,0.11024,-0.31587,-0.03020,-1.87376,2.49824,9.31046,0.08381,0.79768,-0.03456
0.02322,0.52809,2.56510,9.49457,0.08201,-0.26489,0.02323,-1.89117,2.50095,9.28664,0.09480,0.76045,0.01376
0.08372,0.52559,2.56653,9.46422,0.09245,-0.27636,-0.01779,-1.88875,2.52480,9.29722,0.12719,0.75063,0.00450
0.03310,0.54262,2.56852,9.43057,0.07990,-0.30678,-0.01221,-1.90310,2.49281,9.25735,0.08462,0.76839,0.01792
0.00804,0.52448,2.56501,9.47298,0.05363,-0.26276,0.03219,-1.91521,2.51613,9.27551,0.06857,0.73203,-0.00338
0.00659,0.53609,2.55478,9.45351,0.09261,-0.26732,-0.02020,-1.91358,2.50486,9.30429,0.11054,0.76061,-0.00054
0.06678,0.54548,2.58347,9.47804,0.07988,-0.32444,0.01571,-1.92875,2.53548,9.26771,0.07860,0.80686,0.04269
0.04503,0.53965,2.55859,9.45660,0.08454,-0.28988,-0.01018,-1.92558,2.51462,9.22994,0.08438,0.78098,0.01056
0.01676,0.55328,2.55739,9.42370,0.06463,-0.27246,-0.03512,-1.94936,2.50958,9.26465,0.09701,0.72718,-0.01233
0.02519,0.54530,2.58278,9.47932,0.07606,-0.27402,0.00842,-1.95011,2.52199,9.31933,0.09182,0.74571,0.02532
0.05622,0.54488,2.57539,9.46798,0.09061,-0.28701,0.00231,-1.96465,2.52242,9.27122,0.08418,0.72904,0.02966
0.04452,0.56708,2.55097,9.42258,0.06237,-0.27943,0.03339,-1.95300,2.51660,9.26979,0.09986,0.74585,0.00610
-0.00735,0.54629,2.55452,9.42442,0.10156,-0.30327,-0.02893,-1.99213,2.51677,9.28220,0.07313,0.78252,0.02069
0.02626,0.55834,2.55773,9.45420,0.10376,-0.25625,0.00065,-1.97783,2.52879,9.25755,0.08333,0.74132,-0.00199
-0.00762,0.58655,2.60001,9.47844,0.08988,-0.30909,0.00403,-1.99866,2.51233,9.26668,0.07594,0.74604,-0.00005
0.02308,0.57003,2.57493,9.41123,0.10319,-0.26684,-0.01996,-1.99641,2.52326,9.23864,0.06598,0.72042,-0.01535
0.04689,0.56062,2.56267,9.47182,0.05429,-0.26463,-0.00522,-2.00846,2.53173,9.26989,0.08830,0.75976,-0.02795
0.01981,0.58752,2.57570,9.45779,0.10771,-0.28652,0.00041,-2.01005,2.51791,9.28060,0.07848,0.71526,0.01300
0.06178,0.57586,2.56494,9.44378,0.07297,-0.27243,-0.00851,-2.01464,2.52219,9.28483,0.10729,0.72116,0.01730
0.06537,0.59418,2.57673,9.44191,0.06296,-0.29729,-0.01245,-2.01345,2.52853,9.26047,0.10802,0.72083,0.03357
0.03624,0.58218,2.58546,9.47770,0.06507,-0.23972,0.04538,-2.02622,2.53111,9.26049,0.09839,0.72575,-0.02588
0.01288,0.58573,2.55328,9.46766,0.08825,-0.27006,0.00462,-2.02797,2.53395,9.26141,0.08536,0.75599,0.00426
-0.01532,0.60063,2.56503,9.46774,0.12409,-0.23304,0.01023,-2.05333,2.52091,9.26981,0.11707,0.69030,-0.00449
0.05465,0.57729,2.58711,9.45027,0.08737,-0.29860,-0.01529,-2.03944,2.51760,9.25887,0.09390,0.72192,-0.00639
0.04385,0.57763,2.58571,9.47408,0.07540,-0.20698,-0.01114,-2.05684,2.52627,9.26546,0.09350,0.75022,0.03584
0.05130,0.59436,2.57681,9.45494,0.10022,-0.27804,0.02133,-2.06629,2.52014,9.26903,0.07902,0.69413,-0.00621
0.01732,0.59842,2.58971,9.42510,0.07326,-0.26295,0.00025,-2.05955,2.50083,9.23891,0.10718,0.68894,-0.00652
0.04823,0.60295,2.59004,9.47396,0.09142,-0.23825,-0.02744,-2.08760,2.51871,9.27581,0.07783,0.72240,-0.02170
-0.00136,0.60584,2.57211,9.45499,0.10132,-0.30157,0.03166,-2.07567,2.53673,9.25713,0.07688,0.70639,0.02010
0.01597,0.63359,2.56834,9.42889,0.07587,-0.25660,0.00741,-2.08821,2.51641,9.20280,0.11733,0.71706,-0.03231
0.00579,0.60050,2.57678,9.46371,0.09069,-0.25700,-0.01085,-2.09892,2.51369,9.25428,0.09097,0.62997,-0.04321
0.02191,0.61651,2.56733,9.44283,0.08869,-0.27306,0.01959,-2.09942,2.52828,9.24545,0.07319,0.71653,0.03215
0.03271,0.61201,2.58605,9.41973,0.07247,-0.25074,0.00617,-2.10379,2.53878,9.21829,0.06619,0.71513,-0.02698
0.06926,0.60485,2.57462,9.44107,0.09324,-0.26093,0.00127,-2.11710,2.53942,9.25496,0.10894,0.74464,-0.00130
0.03403,0.61612,2.58641,9.40986,0.03998,-0.27020,-0.01399,-2.12162,2.52110,9.24503,0.06383,0.70469,-0.03766
0.04021,0.60850,2.57423,9.44349,0.05103,-0.24085,0.00278,-2.13685,2.54414,9.22477,0.12578,0.71627,0.01604
0.03613,0.62115,2.59379,9.44986,0.02878,-0.28098,-0.00986,-2.12713,2.52721,9.23098,0.07031,0.70097,0.00684
0.07349,0.62960,2.59400,9.42345,0.05914,-0.25298,-0.00700,-2.15809,2.53080,9.24279,0.10374,0.68720,-0.00616
-0.00084,0.64262,2.59357,9.44758,0.09013,-0.27994,-0.00379,-2.14967,2.52192,9.21933,0.04674,0.67190,0.00066
0.03815,0.63312,2.58146,9.47447,0.09909,-0.25558,0.00620,-2.16020,2.51974,9.26262,0.09516,0.70466,-0.02442
0.00680,0.63090,2.59348,9.49277,0.09933,-0.24678,-0.01974,-2.16629,2.52598,9.22131,0.09789,0.69336,-0.00903
0.01630,0.63269,2.57749,9.39793,0.10234,-0.22123,-0.01471,-2.17989,2.54253,9.19510,0.08201,0.69039,0.01392
0.02536,0.65199,2.59898,9.44219,0.07994,-0.26623,0.00239,-2.17863,2.53223,9.22359,0.06586,0.67240,-0.02456
-0.00364,0.64867,2.59628,9.46882,0.09559,-0.26416,0.01840,-2.18474,2.54020,9.23592,0.08886,0.68884,0.00532
0.03942,0.63475,2.58828,9.45021,0.09489,-0.24014,-0.01314,-2.17446,2.54016,9.21400,0.09627,0.67429,-0.00408
0.03852,0.66502,2.61091,9.42364,0.08987,-0.26319,0.02253,-2.19709,2.54926,9.24079,0.06973,0.69899,-0.01588
0.03088,0.66529,2.59977,9.44718,0.13984,-0.23410,-0.00518,-2.20301,2.54059,9.23200,0.09490,0.64177,-0.00086
0.00706,0.64930,2.60116,9.45326,0.07872,-0.24481,-0.00893,-2.19693,2.52931,9.20354,0.05066,0.71024,0.00282
